-2.289829969406128,-0.4252743721008301
-2.3282387256622314,-1.1520419120788574
-2.3145744800567627,-1.8238887786865234
-2.3532216548919678,-2.580145835876465
-2.3297653198242188,-3.2101871967315674
-2.3581247329711914,-3.945857524871826
-2.3855831623077393,-4.691860198974609
-2.402907371520996,-5.594614028930664
-2.292201042175293,-6.570582389831543
-2.3337883949279785,-7.158873081207275
-2.3403477668762207,-7.977657318115234
-2.3165910243988037,-8.639554977416992
-2.2310612201690674,-9.156044006347656
-1.4970271587371826,-9.200157165527344
-0.778571367263794,-9.270483016967773
-0.012262105941772461,-9.292566299438477
0.6851837635040283,-9.317155838012695
1.3236830234527588,-9.310074806213379
2.029527425765991,-9.12975025177002
2.1468937397003174,-8.506778717041016
1.915001630783081,-7.838772773742676
1.2075014114379883,-7.575157165527344
0.5379369258880615,-7.471830368041992
-0.10604190826416016,-7.4002485275268555
-0.45807456970214844,-7.2589921951293945
-0.642188549041748,-6.484470367431641
-0.6455528736114502,-5.6899614334106445
-0.6379190683364868,-4.990179538726807
-0.6416254043579102,-4.153133869171143
-0.6559141874313354,-3.2951316833496094
-0.6805295944213867,-2.467745304107666
-0.6620287895202637,-1.8856415748596191
-0.05552220344543457,-1.692629337310791
0.3623162508010864,-1.7487058639526367
1.0101983547210693,-2.0547122955322266
1.0575814247131348,-2.759610176086426
1.0382604598999023,-3.5950636863708496
0.9991559982299805,-4.364694595336914
1.0778734683990479,-5.081721305847168
1.3288054466247559,-5.6048383712768555
1.7967793941497803,-5.701706886291504
2.331099271774292,-5.5838398933410645
2.550619125366211,-5.087886810302734
2.611196756362915,-4.225244045257568
2.617854356765747,-3.351886034011841
2.572600841522217,-2.661403179168701
2.5794055461883545,-1.8637921810150146
2.543915271759033,-0.9578595161437988
2.485050678253174,-0.37885475158691406
1.947533130645752,-0.004559040069580078
1.314784288406372,0.11336517333984375
0.5805113315582275,0.12461280822753906
-0.07419610023498535,0.15660858154296875
-0.5111010074615479,0.14527082443237305
-1.1577746868133545,0.10277509689331055
-1.7677748203277588,-0.02187061309814453
-2.289829969406128,-0.4252743721008301
